TIME,ECG,ECG_Filtered
103247516,1.79374,-0.54254
103276640,1.42229,0.43716
103304716,1.77419,0.76092
103332800,2.08700,0.25808
103360876,2.20919,-0.15359
103389996,2.26295,-0.20841
103419116,1.65689,-0.29279
103448236,1.47605,0.16472
103476324,1.73998,0.27907
103504400,2.05767,0.01673
103532480,2.41935,-0.14095
103561596,2.64907,-0.19583
103590720,2.37048,-0.21568
103619836,2.43891,0.18087
103647916,2.70283,0.23141
103676004,2.86413,0.02923
103704072,2.82991,-0.09969
103733196,2.80547,-0.02967
103762324,2.98143,0.07385
103790400,2.60508,-0.15276
103819520,3.47507,0.36081
103847600,1.98925,-0.68626
103876728,2.58065,0.56855
103904808,2.77126,0.08620
103932884,2.75171,-0.19126
103962000,2.37537,-0.22863
103991120,1.51026,-0.12882
104020244,1.43695,0.39571
104048320,1.79374,0.28563
104076408,1.82307,-0.19819
104105516,1.78397,-0.23970
104134636,1.89638,-0.05478
104163756,1.64223,-0.09678
104192876,1.78886,0.18011
104220956,1.95503,0.10259
104249040,2.01857,-0.02919
104278168,2.17498,-0.00492
104307276,2.11632,-0.07825
104336404,1.93548,-0.03281
104365520,1.90616,0.10015
104393596,1.78397,0.03130
104421676,1.86217,0.06337
104449760,2.06256,0.00687
104477844,1.75953,-0.22322
104506960,1.86706,0.07543
104535036,1.96970,0.04438
104563120,1.93548,-0.04702
104592236,2.04301,0.02889
104620324,2.04301,-0.02268
104649440,1.83284,-0.05888
104678564,1.87683,0.10931
104706640,1.78886,0.01024
104734728,1.64223,-0.02223
104763840,2.53666,0.29367
104791920,1.38319,-0.66899
104821040,0.98240,0.14022
104849120,1.39296,0.48495
104877204,1.39296,-0.05461
104906316,1.44184,-0.14959
104935448,1.47605,-0.11983
104964560,1.33431,-0.09355
104993680,1.64712,0.16028
105021768,1.50049,-0.08637
105050884,0.99707,-0.10165
105080012,0.99218,0.24019
105108084,0.81134,0.05891
105136164,1.00196,0.08758
105164244,1.35875,-0.02969
105193360,1.31965,-0.26251
105222480,1.37830,-0.07292
105251592,1.04106,-0.07556
105280716,0.64516,0.09046
105308796,1.06549,0.39635
105336880,1.22678,-0.03018
105366004,1.28055,-0.18360
105395116,1.23167,-0.14067
105424236,0.94330,-0.07841
105453364,1.39296,0.28870
105481436,1.83773,0.05308
105509516,1.98925,-0.19071
105538640,1.78886,-0.19095
105567760,1.29032,-0.03236
105596876,1.40274,0.35458
105624956,1.79374,0.21947
105653036,1.88661,-0.17064
105682156,2.09677,-0.13753
105711276,1.98925,-0.17659
105740404,2.16031,0.08096
105768476,0.98729,-0.30870
105797596,1.65689,0.67056
105825680,1.76931,0.01014
105853760,2.00880,-0.14495
105882880,1.52981,-0.36929
105911996,0.60117,-0.15990
105941120,1.05572,0.59850
105969196,1.74487,0.22108
105997276,1.78397,-0.39479
106026396,1.69110,-0.28182
106055520,1.31965,-0.08390
106084640,1.08016,0.19669
106112720,1.70577,0.43954
106140804,2.29717,0.00290
106168876,2.47312,-0.33776
106197996,2.46334,-0.21842
106227116,1.80841,-0.14750
106256236,1.33431,0.25485
106284316,1.73998,0.52128
106312396,2.12121,0.03884
106340484,2.21896,-0.32008
106369604,2.77126,-0.09684
106398724,3.01564,-0.19104
106427836,2.61486,-0.22590
106456956,1.41251,-0.09432
106486080,0.76735,0.50146
106514156,1.34897,0.69804
106542244,2.09189,-0.00436
106571356,2.43402,-0.56538
106600480,2.64907,-0.44305
106629596,2.52199,-0.19769
106658720,1.69110,-0.04494
106687836,2.51711,0.80739
106715916,2.19941,-0.08891
106745036,1.95503,-0.08185
106774160,1.76931,0.00265
106802240,1.08993,-0.13913
106831356,0.43011,0.02940
106859432,0.44477,0.28022
106887516,1.28543,0.22498
106915596,1.35386,-0.47243
106944716,0.52297,-0.56062
106973832,0.46432,0.27254
107001916,0.63539,0.34986
107029992,0.32258,-0.03528
107059116,0.39101,0.09355
107087196,0.75758,0.07840
107115276,0.24438,-0.34573
107144396,0.44477,0.14078
107172472,0.82600,0.12113
107200556,1.02639,-0.09840
107229676,0.83578,-0.19667
107258792,0.13196,-0.12992
107287916,0.08309,0.35850
107315996,0.60606,0.34421
107344076,0.94330,-0.13150
107373196,1.06061,-0.30581
107402324,0.74780,-0.26563
107431440,0.06354,-0.05249
107460556,0.34702,0.50096
107488640,0.87488,0.23586
107516716,1.16325,-0.20311
107545836,1.39785,-0.23755
107574956,0.99707,-0.28137
107604080,0.82111,0.13928
107632152,1.32942,0.40466
107660236,2.94233,0.37924
107688312,1.45161,-1.12909
107717436,1.84262,0.37275
107745520,1.48094,0.11246
107773596,1.60313,0.25562
107801680,2.03812,0.13418
107829752,2.16031,-0.21747
107858876,2.45846,-0.12605
107887996,2.32160,-0.19833
107917116,1.81818,-0.08502
107946236,1.83284,0.31265
107974316,1.89150,0.17918
108002404,1.86706,-0.03588
108031524,1.74976,-0.11724
108060632,1.03128,-0.23467
108089752,0.65494,0.14087
108117832,1.22190,0.40172
108145916,1.42717,-0.14972
108175040,1.62268,-0.23921
108204164,1.66178,-0.17736
108233276,0.78690,-0.25284
108262396,0.64516,0.39714
108290476,1.42717,0.53687
108318560,1.75464,-0.16527
108347672,2.04790,-0.28553
108376796,2.12121,-0.22335
108405924,1.54448,-0.18417
108435036,1.67644,0.37672
108463120,2.04790,0.28595
108491196,2.10655,-0.10552
108520312,2.16520,-0.12811
108549444,1.89150,-0.15819
108578560,1.28543,-0.07326
108607684,1.97947,0.49911
108635764,2.40958,-0.03016
108664884,1.83773,-0.50418
108693996,2.31672,0.21121
108722080,2.27761,-0.05128
108751196,1.83284,-0.11703
108780316,2.11632,0.29551
108808396,2.42424,0.09814
108836476,2.40958,-0.17537
108865604,2.37048,-0.10217
108894716,1.68133,-0.17904
108923836,0.38123,-0.06328
108952956,0.34702,0.62369
108981036,0.98240,0.36464
109009116,1.28543,-0.34809
109038236,1.75953,-0.36663
109067364,1.92082,-0.32557
109096480,1.59335,-0.16490
109125592,1.79374,0.35440
109153676,2.05279,0.28418
109181756,1.93548,-0.02324
109210880,1.98436,0.03961
109238956,1.85239,-0.04931
109268080,1.21212,-0.16346
109297196,1.29032,0.24789
109325280,1.59335,0.11974
109353356,1.60313,-0.20925
109382480,1.74487,-0.12514
109411596,1.60313,-0.13836
109440720,1.31476,-0.01500
109469844,1.63734,0.29556
109497924,1.80841,0.03753
109526000,1.86706,-0.09660
109555120,2.42913,0.08648
109583196,2.33627,-0.23470
109612316,1.58847,-0.23020
109641436,2.08700,0.51154
109669524,2.00880,0.00284
109697596,2.16031,-0.01574
109726716,2.31183,-0.07668
109755836,2.21896,-0.15066
109784960,2.37048,0.04484
109813040,2.38514,-0.00586
109842156,1.89638,-0.12753
109871284,1.70088,0.15664
109899360,1.60802,0.15125
109927444,1.56892,0.03127
109955520,1.76931,-0.00260
109984636,1.58847,-0.22065
110013764,1.45161,-0.07253
110042876,1.28543,0.02419
110070968,0.87488,-0.00197
110100072,0.93842,0.21527
110128164,1.23167,0.11160
110156236,1.15347,-0.20186
110185360,1.33920,-0.04239
110214476,1.19746,-0.11826
110243596,0.66960,-0.09234
110272712,1.11926,0.40258
110300800,1.41740,0.04701
110328888,1.45161,-0.20058
110358000,1.82307,-0.01060
110387112,1.65689,-0.17957
110416236,0.77224,-0.18727
110445352,1.16813,0.55438
110473440,1.55914,0.17586
110501520,1.49560,-0.27510
110530644,2.54154,0.13533
110558720,1.19257,-0.80935
110587836,1.10459,0.34631
110615916,1.76931,0.56294
110643996,2.05279,-0.06124
110673116,2.17498,-0.25242
110702236,2.44868,-0.08848
110731360,2.21408,-0.16093
110760480,1.78886,0.01231
110788556,1.96481,0.35082
110816636,1.60313,-0.03424
110845756,1.40762,0.01832
110873844,1.75464,0.14166
110901916,1.52981,-0.25278
110931036,1.09482,-0.19043
110960156,1.50538,0.27218
110988236,1.54936,-0.05693
111017356,1.62757,-0.06895
111046476,2.04790,0.07103
111074560,2.25806,-0.07715
111103676,2.36559,-0.06440
111132804,2.40469,0.01198
111160876,2.14565,-0.00612
111189992,2.16520,0.18250
111218072,2.40469,0.14874
111246156,2.36559,-0.12000
111275272,2.22874,-0.12669
111304400,2.18475,-0.00006
111333524,2.14076,0.02015
111361600,1.91105,-0.04251
111390728,1.56892,-0.01544
111419836,3.10850,0.58572
111447912,1.81329,-0.91835
111477036,1.78397,0.16838
111505116,1.51026,0.18161
111533204,1.84262,0.29704
111561276,1.94526,-0.07566
111590396,1.76931,-0.22836
111619516,2.15054,0.08565
111647596,2.78104,0.06479
111675676,3.25024,-0.13521
111704796,3.22581,-0.23823
111733920,3.15249,0.02364
111761996,3.12317,0.19558
111790076,3.04497,0.15349
111818156,3.20137,0.13838
111846240,3.48974,0.00807
111874316,3.71945,-0.14336
111903436,3.69990,-0.20711
111932564,3.31867,-0.14783
111961680,2.78592,0.05106
111989764,2.57576,0.27738
112017844,2.79570,0.24839
112045924,2.93744,-0.08937
112075040,2.74194,-0.29107
112104160,1.68622,-0.35876
112133284,0.79179,0.16053
112161360,0.37146,0.42471
112189436,0.33724,0.25234
112217520,0.34213,-0.11296
112246640,0.16618,-0.31318
112275756,0.56696,-0.02434
112304876,1.59335,0.09765
112332964,0.03910,-0.86470
112362072,0.00978,0.50195
112390160,0.60117,0.63194
112418236,1.07038,0.05383
112446312,1.36852,-0.26062
112475436,1.98436,-0.10980
112504552,1.50538,-0.40526
112533680,1.56403,0.20080
112561756,1.81818,0.28850
112589844,1.34897,-0.11530
112618952,1.14858,0.08819
112647036,1.84751,0.31789
112675116,1.77908,-0.30929
112704240,1.79863,-0.18692
112733364,2.15543,0.05707
112761440,1.66178,-0.22864
112790564,1.45161,0.13549
112818636,2.13099,0.42691
112846716,1.99902,-0.21908
112875844,1.81329,-0.16152
112904956,2.22385,0.17186
112933044,2.15054,-0.11785
112962156,2.14565,-0.02349
112991284,2.47312,0.12523
113019356,2.20430,-0.16097
113048476,2.14565,0.05273
113076556,2.47312,0.18405
113104636,2.18475,-0.17542
113133764,2.19941,0.03951
113161836,2.02346,-0.02125
113190968,1.98436,0.05154
113219036,2.33138,0.12280
113247116,1.23656,-0.46408
113276236,1.52493,0.39936
113304316,1.79863,0.14541
113332404,1.74487,-0.19818
113361516,1.65689,-0.14359
113390640,2.02346,0.11313
113418716,1.94037,-0.11533
113447840,1.70577,-0.05439
113476964,1.67644,0.14294
113505040,0.93353,-0.10500
113534160,0.16129,0.07512
113562236,0.91887,0.58680
113590320,1.04106,-0.22604
113619432,1.05572,-0.36273
113648560,1.55425,-0.04018
113677676,1.28055,-0.25994
113706796,1.29032,0.12141
113734880,1.52981,0.24878
113762952,1.18280,-0.06575
113792080,1.24633,0.15243
113820156,1.45161,0.09285
113848232,1.19746,-0.18900
113877360,1.54936,0.10118
113905444,1.60802,-0.10794
113934564,1.56892,-0.10185
113963680,1.89638,0.10574
113991768,1.82796,-0.09025
114020880,1.79863,0.00952
114048960,1.66178,0.02864
114077036,1.24145,-0.01843
114106156,1.25611,0.19777
114134236,2.07722,0.27290
114162320,0.46432,-0.84064
114191444,0.87977,0.49374
114219516,0.91398,0.10981
114247596,0.62561,-0.17323
114276716,1.42229,0.22704
114304796,0.93353,-0.44537
114333916,0.42033,-0.11139
114363032,1.58358,0.64601
114391124,1.66667,-0.24321
114420236,1.55914,-0.25323
114449356,1.64223,0.05449
114477432,0.21994,-0.31503
114506516,0.00000,0.55261
114534604,0.00000,0.35323
114562680,0.00000,-0.06767
114591808,0.00000,-0.25348
114620920,0.00000,-0.22563
114650044,0.00000,-0.10888
114679164,0.00000,0.00148
114707240,0.00000,0.06440
114735352,0.40567,0.19368
114763436,1.66178,0.26548
114791524,3.02542,-0.11698
114820632,4.28641,-0.31979
114849756,4.98534,-0.35253
114878876,5.00000,-0.14579
114908000,5.00000,0.31854
114936076,5.00000,0.42194
114964152,5.00000,0.25588
114992244,4.99511,0.02984
115020316,4.83871,-0.16508
115049440,4.93646,-0.08618
115078560,3.70968,-0.50614
115107684,3.32356,0.23832
115135760,3.49951,0.35236
115163840,3.57771,-0.05445
115192964,3.64614,-0.20559
115222076,3.77322,-0.13920
115251196,3.91007,-0.04691
115280320,3.97849,0.00856
115308400,3.91007,0.03533
115336480,3.56305,0.02278
115364560,3.28446,0.14439
115392644,3.20626,0.17302
115420724,3.14761,0.02062
115448800,3.12317,-0.07826
115477920,3.10362,-0.10878
115507040,3.04497,-0.09224
115536160,2.97165,-0.03256
115565280,2.88368,0.01605
115593368,2.82014,0.04893
115621440,2.83480,0.05982
115649524,2.77615,-0.01051
115678644,2.71261,-0.01263
115707764,2.57576,-0.02219
115736884,2.43891,0.01046
115764960,2.41447,0.05322
115793048,2.48289,0.02907
115821120,2.60020,-0.02326
115850248,2.46823,-0.12803
115879364,2.39980,-0.00330
115908480,2.41447,0.06897
115936560,3.21603,0.25927
115964640,2.68817,-0.44724
115993764,2.38514,-0.02600
116022880,2.67840,0.32981
116050968,2.81525,0.05239
116079040,2.82991,-0.10654
116108160,2.88368,-0.06212
116137292,2.88856,-0.03526
116166404,2.88368,0.00522
116194488,2.63441,-0.04271
116223604,2.34115,0.03439
116251692,2.18964,0.11781
116279764,2.23851,0.09863
116307844,2.35582,-0.02637
116336968,2.45357,-0.11498
116366080,2.51222,-0.10690
116395204,2.46334,-0.06303
116424320,2.39980,0.03113
116452404,2.35093,0.08053
116480480,2.33627,0.07438
116508560,2.26295,0.00808
116536648,2.16520,-0.01362
116565760,2.01369,-0.02407
116594888,1.97947,0.03156
116622960,1.99902,0.01040
116651040,2.26295,0.03612
116679116,2.40469,-0.09701
116708236,2.50244,-0.08483
116737360,2.54643,-0.02410
116766476,2.28250,-0.04261
116795596,2.15543,0.13013
116823676,2.11632,0.13529
116851764,2.42913,0.12886
116879836,2.33627,-0.19106
116908956,1.02151,-0.46078
116938072,1.13881,0.50964
116966152,1.22678,0.20962
116994244,1.55914,-0.02802
117023356,1.84751,-0.22482
117052480,2.08211,-0.20922
117081596,2.35582,-0.05762
117110720,2.50244,0.00674
117138796,2.07234,-0.06714
117167920,1.68622,0.17837
117195996,1.73998,0.34232
117224076,1.88661,0.10346
117252164,2.36070,-0.03111
117281276,2.58065,-0.28571
117310400,2.69306,-0.22029
117339520,2.69795,-0.06103
117368636,2.75171,0.10633
117396716,2.73705,0.10744
117424796,2.71750,0.08527
117452884,2.89834,0.09849
117480960,2.77126,-0.10720
117510080,2.28250,-0.15298
117539200,2.12121,0.13256
117567288,2.37048,0.19852
117595364,2.81525,0.01025
117623444,3.04008,-0.23617
117652568,3.09873,-0.20243
117681680,2.88856,-0.08362
117710800,2.88856,0.18714
117738880,2.96676,0.18377
117766960,3.09384,0.07235
117795040,3.91984,0.16385
117823116,2.32649,-0.82088
117852244,2.14076,0.38671
117880320,1.87195,0.30582
117908400,1.75953,0.11026
117936484,1.71065,-0.08174
117965600,1.82796,-0.12101
117994716,2.09189,-0.10903
118023836,2.20919,-0.15209
118052964,1.83773,-0.17706
118082076,0.86999,-0.06737
118111196,0.04399,0.30931
118139240,0.00000,0.52462
118167356,0.38123,0.17857
118195436,0.88465,-0.23921
118224552,1.10948,-0.46360
118253680,1.13392,-0.29669
118282796,0.88465,-0.05473
118311908,1.00684,0.31589
118339996,1.34409,0.28606
118368076,1.57869,0.02231
118396156,1.71554,-0.09943
118425276,1.74976,-0.09313
118454400,1.44673,-0.10302
118483516,1.56403,0.18316
118511596,1.80352,0.11089
118539676,1.90127,-0.08767
118568796,2.14076,-0.05149
118597916,2.15543,-0.12002
118627036,1.63734,-0.16689
118656164,1.49071,0.20615
118684236,1.79374,0.28807
118712324,2.17009,0.01767
118740396,2.25806,-0.24501
118769524,1.58847,-0.35453
118798648,1.97947,0.36249
118826720,1.67644,-0.04284
118855852,1.35875,-0.00465
118884960,1.58358,0.20730
118913040,2.02346,0.06053
118941116,2.33138,-0.18151
118970240,2.22385,-0.27863
118999372,1.66178,-0.14893
119028476,0.88465,0.11387
119056568,0.02444,0.25316
119084600,0.00000,0.45944
119112684,0.00000,0.01306
119140760,0.00000,-0.26353
119169880,0.00000,-0.27480
119199012,0.00000,-0.15027
119228124,0.00000,-0.01440
119257248,0.00000,0.07070
119285320,0.00000,0.09581
119313396,0.00000,0.07910
119341484,0.00000,0.04490
119369564,0.00000,0.01192
119397680,0.00489,-0.00886
119426760,0.00000,-0.02306
119455884,0.00000,-0.01870
119485000,0.00000,-0.01322
119514160,0.00489,-0.00586
119543272,0.45455,0.12346
119571356,0.74780,-0.08522
119600476,1.16325,-0.06164
119629600,1.34897,-0.11441
119658724,1.46628,-0.01261
119687840,1.95015,0.18881
119715916,1.03128,-0.33429
119745036,1.63245,0.52358
119773120,1.93548,0.07226
119801196,2.23851,-0.14011
119830316,2.58553,-0.14786
119859432,2.79081,-0.13791
119888552,2.58065,-0.13391
119917680,2.39980,0.10494
119945752,2.05279,0.12620
119973832,1.84751,0.17112
120001912,2.15054,0.19835
120029996,2.45846,-0.09128
120059120,2.73216,-0.22343
120088236,2.88856,-0.19762
120117364,2.42913,-0.21440
120146484,1.73509,0.05708
120174556,1.04594,0.27496
120202636,0.61584,0.31851
120230716,0.42033,0.13996
120258792,0.39101,-0.08001
120287912,0.33236,-0.23983
120317040,0.31281,-0.19285
120346160,0.04399,-0.16194
120375240,0.00000,0.09431
120403320,0.00000,0.12158
120431440,0.01466,0.06895
120459520,0.01955,0.01583
120487596,0.29814,0.07412
120515680,0.29326,-0.11158
120544792,0.01955,-0.12322
120573916,0.01466,0.12126
120601996,0.18573,0.13428
120630072,1.22190,0.23908
120658152,0.49853,-0.65426
120687272,0.39101,0.04737
120715360,0.69404,0.31698
120743436,0.73314,0.02643
120771512,0.82111,-0.02716
120800632,1.18768,0.03713
120828716,1.77908,0.00575
120856796,2.28739,-0.13000
120885912,2.60020,-0.15594
120915044,2.47801,-0.12691
120944156,2.40469,0.14230
120972236,2.39492,0.22021
121000316,2.53177,0.16117
121028396,2.54643,-0.04460
121057512,2.59531,-0.08081
121086636,2.61975,-0.08545
121115768,2.61975,-0.05706
121144884,2.62463,-0.01134
121174008,2.60508,0.00618
121202088,2.61975,0.03155
121230168,2.55621,-0.00292
121259288,2.49756,0.01387
121287368,2.43402,0.01604
121315452,2.35093,0.00437
121343524,2.23851,-0.00592
121372644,2.02835,-0.02620
121401764,1.86706,0.02543
121429840,1.89150,0.07186
121457920,1.99902,0.00731
121485996,2.04790,-0.08241
121515124,1.97458,-0.09742
121544236,2.05767,0.03966
121572316,2.05279,0.01053
121600400,3.39687,0.40493
121628472,2.00391,-0.87351
121657592,2.11632,0.35460
121685672,2.26784,0.32663
121713764,2.17498,-0.00694
121742876,1.51026,-0.23450
121772000,0.24927,-0.17611
121801080,0.00000,0.45186
121829192,0.41544,0.33507
121857272,0.99218,-0.14768
121886396,0.44477,-0.70758
121915524,0.02933,-0.16394
121944600,0.00000,0.28691
121972716,0.06354,0.24032
122000792,0.46432,0.15985
122028876,1.12903,0.00741
122056952,1.57869,-0.22673
122086072,2.00880,-0.14923
122115204,2.31183,-0.04689
122144320,2.22874,-0.02610
122173444,1.95992,0.10222
122201516,1.73998,0.21361
122229592,1.51515,0.14004
122257676,1.65689,0.12273
122285756,2.27761,0.03297
122313844,3.04497,-0.19477
122342956,3.32845,-0.42278
122372076,3.11828,-0.27970
122401192,3.02053,0.17453
122429276,2.82014,0.26322
122457356,2.68817,0.23590
122485440,2.45357,0.05905
122513524,2.29228,-0.00547
122542640,2.33138,-0.01652
122571760,3.32356,0.15965
122599840,3.14761,-0.54040
122628964,2.99609,-0.19781
122658080,3.36266,0.25905
122686164,3.46530,0.08516
122714244,3.62170,0.06569
122742316,3.59726,-0.02139
122771436,3.64614,0.03896
122799512,4.12512,0.14747
122827596,4.50147,-0.07174
122856712,4.16911,-0.32199
122885836,3.47507,-0.11494
122914964,1.79863,-0.08101
122944080,0.22483,0.36636
122972120,0.00000,0.75115
123000200,0.00000,0.08117
123028280,0.00000,-0.44383
123057400,0.00000,-0.49500
123086524,0.00000,-0.27838
123115648,0.00000,-0.02760
123144796,2.33138,0.79438
123172880,4.97067,0.05599
123200948,4.62854,-1.31066
123230076,2.70283,-0.58669
123259204,2.70283,1.33865
123287280,4.12023,1.32162
123315364,4.56012,-0.24522
123344472,4.58944,-0.68283
123373600,4.51124,-0.41152
123402716,4.48192,-0.05310
123431836,4.55523,0.12335
123459916,4.99511,0.19845
123487992,5.00000,-0.12318
123517120,5.00000,-0.05904
123546236,5.00000,0.02706
123574324,4.99511,0.05310
123602400,4.99511,0.04123
123630476,5.00000,0.01413
123658564,5.00000,-0.01121
123687676,5.00000,-0.01928
123716804,5.00000,-0.01676
123745924,5.00000,-0.00975
123775052,5.00000,-0.00267
123804160,5.00000,0.00219
123832240,5.00000,0.00434
123860324,5.00000,0.00440
123888404,5.00000,0.00328
123916496,4.81427,-0.05085
123945600,3.61193,-0.27061
123974724,2.53177,0.17451
124002792,2.23851,0.50146
124030876,2.59042,0.26816
124058956,3.15738,-0.20259
124088076,3.45064,-0.51099
124117196,3.65591,-0.32788
124146320,3.96872,0.01109
124174404,4.11535,0.10643
124202480,3.67058,0.01972
124230556,2.92278,0.13686
124258636,2.39980,0.33333
124286716,2.33138,0.30465
124314808,2.50244,0.00434
124342876,2.75660,-0.24870
124372004,2.95699,-0.31897
124401116,2.83480,-0.27708
124430236,2.12610,-0.16065
124459360,0.86510,0.05933
124487436,0.25415,0.55435
124515524,1.15347,0.71837
124543596,0.60117,-0.56825
124572724,1.46139,-0.01966
124601836,1.87683,-0.34276
124630956,1.31965,-0.49539
124660076,0.38612,-0.03216
124689196,0.45455,0.68183
124717276,1.27077,0.54185
124745356,2.02835,-0.12169
124774480,2.37537,-0.48738
124803596,2.15543,-0.41564
124832716,1.78886,0.01052
124860796,1.47116,0.29562
124888876,1.65689,0.41220
124916956,2.13099,0.15387
124945036,2.54643,-0.19212
124974160,3.02542,-0.23613
125003276,3.44086,-0.18224
125032396,3.33333,-0.19216
125061512,2.54154,-0.08997
125090636,1.87683,0.32218
125118720,1.99413,0.55578
125146800,2.54154,0.20295
