ECG,ECG_Filtered
264.418,0.03260
283.480,0.09924
293.744,0.04279
304.008,0.02289
309.384,-0.01496
305.474,-0.04403
308.407,0.00842
312.805,0.00073
317.204,-0.02001
306.452,-0.06820
274.682,-0.06302
243.402,0.05367
192.082,0.02748
228.739,0.31815
137.830,-0.38903
0.93353,0.03365
120.235,0.29245
147.605,-0.02470
162.757,-0.22664
177.908,-0.15166
204.301,0.00894
231.672,0.05550
224.340,-0.03899
179.863,-0.02424
181.329,0.28490
220.919,0.23767
223.851,-0.17634
207.722,-0.22446
178.397,-0.09491
155.425,0.07684
135.386,0.10090
128.543,0.08146
132.942,0.01135
154.936,-0.02644
202.835,-0.02750
285.924,-0.01312
343.109,-0.20172
374.878,-0.16000
382.209,-0.00151
376.833,0.15705
373.412,0.22605
365.103,0.12994
347.996,0.00171
346.530,0.00001
345.552,-0.07772
395.894,0.03977
348.485,-0.40445
243.891,-0.23615
228.739,0.46639
214.565,0.25312
139.296,-0.19230
0.36657,-0.15842
0.00000,0.23939
0.00000,0.15841
0.00000,-0.13470
0.00000,-0.21937
0.00000,-0.14095
0.00000,-0.02087
0.00000,0.06422
0.00000,0.09347
0.00000,0.07965
0.00000,0.04603
0.01955,0.01771
0.68915,0.17127
142.229,-0.06815
176.931,-0.30467
196.481,-0.15726
239.003,0.13762
279.081,0.13039
286.413,-0.02168
264.907,-0.03413
238.025,0.07991
193.060,0.06040
134.897,0.03194
131.476,0.18990
150.538,0.01104
174.487,-0.18971
285.435,0.02312
215.054,-0.71975
288.368,0.34959
414.956,0.39621
499.022,-0.13408
499.511,-0.38294
500.000,0.04695
499.511,0.26554
499.511,0.23457
500.000,0.09182
498.534,-0.04649
496.579,-0.10726
427.175,-0.29637
251.711,-0.31040
0.73314,0.22812
0.01466,0.69506
0.00000,0.34056
0.00000,-0.32125
0.03421,-0.50734
0.36168,-0.27140
0.49853,-0.17483
0.92864,0.13306
162.268,0.23386
219.941,0.07088
234.604,-0.08764
263.441,0.11417
314.272,0.18962
344.575,-0.01823
381.720,-0.02811
399.804,-0.10001
452.102,0.06702
424.731,-0.24401
353.861,-0.11998
369.990,0.42922
370.479,0.10915
377.322,-0.07026
391.984,-0.12167
414.467,-0.10238
428.152,-0.10329
420.332,-0.07949
384.653,-0.01434
360.215,0.17652
354.839,0.20589
346.530,0.03139
338.710,-0.06723
334.800,-0.07736
322.092,-0.09191
304.008,-0.04281
299.609,0.06295
285.435,0.00715
255.621,-0.03274
227.761,0.03559
173.509,-0.02613
113.392,0.03354
0.77713,0.13890
0.78201,0.12259
0.90420,-0.06635
131.476,-0.10172
165.200,-0.19507
247.312,0.02342
236.559,-0.30276
213.099,0.00917
264.907,0.47374
287.390,0.11078
302.053,-0.05426
313.783,-0.07069
317.204,-0.06269
314.272,-0.02812
295.699,-0.02725
251.222,-0.03572
215.054,0.09469
173.509,0.06224
110.948,-0.04021
0.43988,-0.01401
0.00489,0.08202
0.00000,0.10832
0.00000,-0.10994
0.00000,-0.17671
0.29326,-0.02785
0.86510,0.04122
134.897,-0.06513
178.886,-0.04528
220.430,0.02880
218.964,-0.03869
223.851,0.14202
228.739,0.15513
241.447,0.09687
296.188,0.09863
173.998,-0.62506
198.436,0.38240
187.683,0.07717
185.728,-0.03067
194.526,-0.05816
207.234,-0.07669
214.076,-0.08307
198.436,-0.08302
145.161,-0.05416
0.89443,0.13466
0.87977,0.33475
122.190,0.15713
154.448,-0.17090
182.796,-0.26009
208.700,-0.16186
225.318,-0.04403
238.514,0.07212
243.891,0.10188
248.778,0.10804
248.289,0.05367
244.868,0.01131
252.688,0.02215
239.980,-0.09425
222.385,-0.05613
221.408,0.05384
205.767,-0.03031
337.732,0.40654
159.824,-100.653
195.992,0.52888
218.964,0.28864
229.717,-0.05199
238.514,-0.13347
245.846,-0.09068
258.065,-0.00574
257.576,-0.01529
226.295,-0.04997
131.965,-0.09682
0.87488,0.31366
0.92375,0.31882
124.633,0.01907
153.959,-0.27229
179.374,-0.28865
198.925,-0.15030
217.498,0.02166
230.694,0.10212
243.402,0.13021
247.801,0.07675
257.576,0.06795
267.351,0.01226
270.772,-0.04822
244.379,-0.12390
228.739,0.03476
216.520,0.06313
257.087,0.16739
193.060,-0.36533
139.785,-0.03988
183.773,0.40867
223.363,0.03080
244.379,-0.23747
235.582,-0.24744
230.694,0.00945
238.514,0.16556
238.025,0.09106
212.121,-0.02853
197.947,0.06278
200.880,0.08419
202.346,-0.03064
206.745,-0.07131
209.189,-0.07586
201.857,-0.06430
195.503,0.01390
182.796,0.02949
176.931,0.06818
179.863,0.05714
184.262,-0.00719
187.195,-0.04737
195.503,-0.02302
200.880,-0.02763
214.076,0.01631
208.700,-0.04805
202.346,0.01225
206.256,0.07755
197.458,-0.00406
332.356,0.40833
164.712,-0.98389
184.751,0.44645
203.324,0.32138
205.279,-0.03159
206.745,-0.11969
209.677,-0.08693
218.964,-0.02000
223.851,-0.01721
209.189,-0.04599
177.908,-0.00421
170.088,0.15638
175.464,0.10966
184.262,-0.01951
190.127,-0.09953
194.037,-0.08565
196.970,-0.03171
199.413,0.01424
198.925,0.02714
200.391,0.04165
201.369,0.02428
203.324,0.00927
202.835,-0.01338
204.301,-0.00522
199.902,-0.02410
200.880,0.01292
200.880,0.00206
211.144,0.02544
212.121,-0.03999
197.458,-0.06404
198.436,0.06359
190.616,0.01509
302.053,0.34781
169.599,-0.79531
168.133,0.29226
191.593,0.34490
200.880,-0.00064
204.790,-0.13499
208.211,-0.10335
227.273,0.00898
252.688,0.01668
255.621,-0.07703
234.115,-0.06290
232.649,0.13807
253.666,0.16438
254.154,-0.05674
219.941,-0.16550
224.829,0.10967
103.617,-0.31167
0.02444,0.14204
0.00000,0.52790
0.00000,0.05728
0.00000,-0.25693
0.00000,-0.28130
0.00000,-0.15308
0.00000,-0.00965
0.00000,0.07978
0.00000,0.10467
0.00000,0.08483
0.00000,0.04679
0.00000,0.01082
0.00000,-0.01290
0.39589,0.08949
0.32258,-0.19135
0.02933,-0.13505
0.35191,0.23380
0.67937,0.07061
0.34702,-0.25479
0.00489,-0.03419
0.34213,0.30930
143.695,0.27350
244.868,-0.21111
230.694,-0.64781
168.133,-0.21961
187.683,0.55956
240.958,0.45805
289.345,0.01042
315.249,-0.26048
322.092,-0.23012
319.159,-0.05973
317.204,0.08698
365.103,0.24938
397.849,-0.02680
422.287,-0.12887
448.680,-0.06649
468.231,-0.02646
456.500,-0.05752
368.524,-0.13868
169.599,-0.12968
0.22483,0.51091
0.00000,0.72844
0.00000,0.00344
0.00000,-0.50777
0.00000,-0.52240
0.03910,-0.26323
0.00000,-0.03290
0.07331,0.18557
251.711,0.87385
495.601,-0.07423
499.511,-120.547
500.000,-0.20045
499.511,0.51228
491.691,0.57835
379.277,0.04787
253.177,0.10462
199.902,0.32737
222.874,0.14688
229.228,-0.43697
219.941,-0.54776
295.210,-0.03648
342.620,-0.15503
368.524,-0.09281
316.227,-0.09624
205.279,0.12704
169.599,0.65510
198.925,0.50499
208.700,-0.16191
246.334,-0.29023
277.615,-0.33894
312.317,-0.18590
356.305,-0.00260
419.355,0.12143
449.169,-0.02186
498.534,0.12025
431.574,-0.24048
276.149,-0.11209
158.847,0.47577
0.04399,0.26913
0.00000,0.53464
0.00000,-0.18411
0.00000,-0.55057
0.00000,-0.46993
0.00000,-0.19799
0.00000,0.04993
0.00000,0.18164
0.00000,0.19881
0.58162,0.31057
190.616,0.22788
317.693,-0.22346
410.068,-0.41725
458.455,-0.27556
476.540,0.03627
452.590,0.18862
427.175,0.33511
386.119,0.20657
332.356,0.03944
277.615,-0.04762
254.643,-0.01249
266.373,-0.05169
291.300,-0.17715
281.036,-0.31885
227.273,-0.21566
190.127,0.18066
157.380,0.26339
186.217,0.33649
156.892,-0.18047
0.72336,-0.29568
0.78201,0.27878
105.083,0.14484
136.852,-0.10043
170.088,-0.18258
225.318,-0.06443
241.447,-0.15611
240.958,-0.01494
236.559,0.14423
266.373,0.27691
308.407,0.11485
334.311,-0.12475
345.064,-0.16766
350.440,-0.06426
348.485,0.01312
343.109,0.05643
337.732,0.06070
331.867,0.02857
322.092,-0.01570
315.249,-0.01276
308.895,-0.02009
299.609,-0.03070
296.188,0.00369
296.676,0.00781
272.239,-0.08049
255.621,0.03331
249.267,0.08201
261.486,0.07483
285.924,-0.00365
175.953,-0.46999
196.970,0.40971
201.369,0.13873
205.767,-0.05730
212.121,-0.10443
219.941,-0.07496
227.273,-0.03047
221.896,-0.02503
194.037,-0.01964
175.953,0.11450
174.976,0.14304
174.487,0.01583
177.908,-0.05409
200.391,-0.02519
188.172,-0.17311
186.706,-0.00529
234.604,0.19406
335.288,0.15840
490.225,0.01234
500.000,-0.67496
500.000,-0.14860
499.022,0.28641
500.000,0.36691
439.394,0.04105
306.452,-0.11990
127.077,-0.00344
0.04888,0.36591
0.00000,0.43597
0.10264,-0.21619
0.23460,-0.54072
0.87488,-0.30083
185.239,-0.11526
205.279,-0.29531
268.328,0.22496
286.901,0.16790
300.587,0.23798
238.025,0.00250
161.779,0.13894
167.155,0.42429
230.694,0.17439
273.705,-0.37632
318.671,-0.41396
413.001,-0.09381
490.225,-0.12374
455.034,-0.32747
338.710,-0.03178
257.576,0.59150
183.284,0.50804
118.768,0.17923
0.32747,-0.19997
0.00489,-0.09591
0.00000,-0.14404
0.00000,-0.26232
0.00000,-0.20427
0.00000,-0.05613
0.00000,0.07220
0.01466,0.13585
0.00000,0.11660
0.00000,0.08707
0.18573,0.08980
0.29814,-0.04216
0.00978,-0.18099
0.00000,0.06818
0.00000,0.05904
0.00000,0.00181
0.01466,-0.02585
188.661,0.49292
369.013,-0.21262
497.067,-0.61792
354.350,-103.132
138.319,0.13760
0.48876,136.747
0.63539,109.540
0.70381,-0.07546
0.99218,-0.57977
217.986,-0.39697
468.231,-0.11906
499.022,-107.014
476.051,-0.32612
300.587,0.11318
126.588,0.89764
0.15640,106.689
0.00978,0.62552
0.00000,-0.29342
0.58162,-0.56779
249.267,-0.31658
221.896,-119.833
137.341,-0.39901
217.986,0.99967
300.587,0.62575
413.978,0.19941
383.675,-0.57584
245.357,-0.42303
127.077,0.36112
100.684,0.74015
134.409,0.32494
187.195,-0.27485
298.631,-0.37317
389.052,-0.52921
495.601,-0.22968
499.511,-0.27996
500.000,0.24903
500.000,0.47337
500.000,0.37154
500.000,0.14303
494.624,-0.06775
327.468,-0.60486
173.509,0.03991
0.75758,0.45131
0.08798,0.24176
0.39589,0.12598
122.678,-0.23627
203.812,-0.52959
339.687,-0.23934
170.577,-100.309
144.673,0.70618
127.566,0.82580
0.51320,0.23029
0.00489,0.13135
0.00489,0.07533
0.00000,-0.23149
0.00000,-0.31765
0.00000,-0.22379
0.00000,-0.07394
0.00000,0.04347
0.00000,0.09781
0.01466,0.10189
0.00000,0.05776
0.00000,0.03311
0.00000,0.00349
0.00000,-0.01562
0.00000,-0.02199
0.00000,-0.01928
0.00000,-0.01242
0.00000,-0.00531
0.00000,-0.00009
0.00000,0.00265
0.00000,0.00334
0.00000,0.00275
0.42522,0.12220
218.964,0.34125
370.479,-0.30095
473.607,-0.52956
494.135,-0.38180
499.511,0.19200
500.000,0.46359
500.000,0.39174
500.000,0.16029
500.000,-0.05271
500.000,-0.16532
500.000,-0.17752
500.000,-0.12798
500.000,-0.05981
500.000,-0.00254
500.000,0.03120
500.000,0.04182
500.000,0.03651
500.000,0.02394
500.000,0.01086
487.781,-0.03360
483.871,0.03042
499.022,0.07136
500.000,-0.06171
397.361,-0.34322
157.380,-0.30670
0.05376,0.64848
0.00000,0.88646
0.00000,-0.04764
0.00000,-0.56809
0.00000,-0.54215
0.44477,-0.13581
203.324,0.30008
279.081,-0.27641
272.727,-0.31614
173.021,-0.03889
0.18084,0.36860
0.00000,100.777
0.00000,0.34614
0.00000,-0.30297
0.00000,-0.50650
0.50342,-0.24746
334.311,0.44919
496.579,-0.66559
499.511,-0.90121
500.000,0.14639
468.719,0.60463
298.143,0.26978
172.532,0.63752
109.971,0.52565
140.762,0.14918
236.559,-0.36692
337.732,-0.74693
371.945,-0.81057
478.006,0.02983
380.743,-0.35748
384.653,0.70812
331.378,0.45724
219.941,0.13769
129.521,0.21282
0.70870,0.14084
0.67449,0.00982
0.93842,-0.24091
120.723,-0.40197
0.72336,-0.51130
0.59629,0.08575
159.824,0.56864
282.014,0.17446
326.002,-0.40508
386.119,-0.10647
383.187,-0.09118
382.209,0.20558
394.917,0.30506
459.922,0.29052
499.511,-0.14561
500.000,-0.33261
500.000,-0.11760
459.922,-0.07111
252.199,-0.35466
152.981,0.61907
130.987,0.62894
173.021,0.13538
233.138,-0.40381
344.575,-0.41235
383.187,-0.60747
318.182,-0.41365
435.973,0.85888
446.725,0.13503
290.323,-0.38811
192.082,0.41217
258.065,0.88455
380.743,0.15022
496.579,-0.59810
500.000,-0.97776
500.000,-0.25853
477.028,0.21218
273.216,-0.08067
0.77713,0.54184
0.01955,0.93975
0.01955,0.38292
0.58162,-0.29177
195.992,-0.51093
270.772,-0.88155
238.025,-0.70671
203.324,0.19238
154.448,0.58560
0.86022,0.52338
0.11730,0.32333
0.00000,0.27141
0.00000,-0.11750
0.00000,-0.35453
0.00000,-0.32838
0.06843,-0.15172
0.18084,-0.00581
198.436,0.54323
254.643,-0.41741
266.373,-0.35626
305.474,0.18505
333.822,0.25449
397.849,0.29988
411.535,-0.09225
391.007,-0.16036
378.299,0.04132
393.451,0.15349
399.804,-0.02773
412.512,-0.07841
395.894,-0.17762
304.985,-0.24864
152.493,-0.05237
0.63050,0.49126
0.64516,0.53084
149.560,0.13732
223.851,-0.50362
305.963,-0.52189
380.254,-0.29773
388.563,-0.17184
325.513,0.06404
203.324,0.30934
116.325,0.63717
120.723,0.61422
169.599,0.03455
208.211,-0.52775
353.861,-0.23873
159.335,-135.456
139.296,0.51074
123.167,0.65650
105.083,0.31521
126.588,0.13564
0.62072,-0.39711
0.00489,-0.14926
0.00000,0.22163
0.84555,0.28020
240.958,0.02733
139.296,-112.102
0.02933,-0.24864
0.00000,0.91452
0.00000,0.52857
0.00000,0.01504
0.01955,-0.22805
0.70381,-0.05993
202.835,-0.03269
205.767,-0.63530
209.677,-0.12485
342.620,0.62133
488.270,0.24333
499.511,-0.50764
500.000,-0.11483
500.000,0.23104
500.000,0.27163
500.000,0.13744
464.809,-0.11513
414.467,-0.11729
355.816,-0.04572
379.765,0.24875
173.021,-0.71721
117.302,0.41768
0.58651,0.25618
0.45455,0.10861
124.145,0.07460
177.908,-0.40195
0.75269,-0.79710
0.01955,0.11427
0.00978,0.66908
0.00000,0.33018
0.00000,-0.00485
0.00000,-0.15350
0.00000,-0.15215
0.00000,-0.08628
0.65982,0.16880
261.486,0.33086
206.256,-0.95795
0.05865,-0.59480
0.00000,108.278
0.00000,0.67448
0.07331,0.04509
407.136,0.80047
499.022,-158.017
499.511,-118.314
500.000,0.09751
500.000,0.71257
500.000,0.67472
500.000,0.34553
500.000,0.01736
500.000,-0.17724
431.574,-0.42170
220.919,-0.52300
0.05865,0.19071
0.00000,105.610
0.00000,0.14024
0.34213,-0.39242
189.638,-0.23067
228.250,-0.81964
197.458,-0.46598
150.538,0.24971
142.229,0.71123
211.632,0.69612
273.705,0.04071
337.732,-0.28170
406.647,-0.29239
445.259,-0.27260
446.725,-0.13158
429.619,0.09915
402.737,0.21828
374.878,0.20502
321.114,0.02065
211.144,-0.15955
0.74780,-0.05053
0.01466,0.28763
0.00000,0.24499
0.21505,-0.15239
0.95308,-0.23808
166.667,-0.35888
191.105,-0.35445
199.902,-0.00172
207.234,0.28576
248.289,0.42603
197.947,-0.07593
145.161,0.05294
144.184,0.26827
123.167,-0.04393
189.638,0.09892
238.514,-0.27162
272.727,-0.33460
350.440,-0.00736
421.310,-0.00817
441.349,-0.11536
450.635,0.08370
451.613,0.19552
440.860,0.15974
423.265,0.08541
399.804,0.00481
357.282,-0.09045
252.688,-0.22199
0.43500,-0.26114
0.00489,0.70217
0.00000,0.31858
0.00000,-0.27215
0.49853,-0.29642
328.446,0.31091
489.736,-0.73192
402.737,-116.095
279.081,0.15915
253.666,126.810
295.699,101.493
351.906,0.13858
268.328,-0.83636
0.84555,-0.69162
0.03421,0.38086
0.00000,0.51498
0.00000,-0.03827
0.00000,-0.33134
0.00000,-0.29857
0.00000,-0.12369
0.09286,0.06595
110.459,0.37746
157.380,-0.12713
114.858,-0.35612
0.46432,0.02196
0.23949,0.45789
0.05376,0.27457
0.12708,0.07431
0.51320,-0.08452
0.47410,-0.38467
0.00489,-0.32629
0.00000,0.16623
0.00000,0.16199
0.00000,0.06492
0.00000,-0.00076
0.00000,-0.02290
0.00000,-0.01945
0.00000,-0.00810
0.00000,0.00128
0.00000,0.00564
0.00000,0.00572
0.00000,0.00358
0.00000,0.00104
0.00000,-0.00084
0.00000,-0.00173
0.00000,-0.00178
0.00000,-0.00133
0.00000,-0.00074
0.00000,-0.00023
0.00000,0.00011
0.00000,0.00025
0.00000,0.00025
0.00000,0.00019
0.00000,0.00010
0.00000,0.00003
0.00000,-0.00002
0.32258,0.09140
182.796,0.30566
215.054,-0.52525
145.650,-0.53656
0.97263,0.22842
0.70870,0.50192
0.55718,0.31383
0.56207,0.05372
0.44477,-0.20805
0.42522,-0.18330
0.50831,-0.10267
0.65494,-0.04825
0.85044,-0.00940
0.92375,-0.02822
130.987,0.12625
0.96774,-0.16458
110.948,0.18655
0.35191,-0.13922
0.38612,0.30963
119.257,0.31982
162.757,-0.27114
182.307,-0.37825
180.841,-0.19056
174.487,0.07046
185.728,0.24129
245.846,0.28588
415.445,0.29490
498.534,-0.50874
500.000,-0.57471
500.000,0.03052
500.000,0.34455
500.000,0.32143
499.511,0.14766
500.000,-0.01403
500.000,-0.11048
500.000,-0.12656
499.511,-0.09534
500.000,-0.04240
500.000,-0.00516
500.000,0.01970
499.511,0.02742
494.624,0.01409
497.067,0.04361
500.000,0.01488
500.000,-0.01814
499.511,-0.01512
498.045,-0.00649
499.511,0.01196
500.000,0.00087
500.000,-0.00386
500.000,-0.00172
500.000,0.00034
458.944,-0.11533
406.647,0.00659
350.440,0.10323
260.997,0.01158
149.071,0.00941
0.17107,0.02471
0.00000,0.40264
0.00000,-0.01480
0.00000,-0.33003
0.00000,-0.31825
0.00000,-0.14096
0.00000,0.03530
0.00000,0.13221
0.00000,0.14538
0.00000,0.10590
0.00000,0.04972
0.11241,0.03389
0.02933,-0.09197
0.77713,0.18985
279.570,0.28234
491.691,-0.28586
499.511,-105.310
500.000,-0.11738
499.511,0.52053
500.000,0.58210
473.607,0.24573
178.397,-0.71030
0.06354,0.50509
0.00000,0.87222
0.00000,-0.12567
0.00000,-0.68013
0.13685,-0.58812
194.526,0.16866
382.698,-0.13398
495.112,-0.45059
496.579,-0.31499
343.597,-0.00498
0.33236,0.36263
0.00000,178.413
0.00000,0.64466
0.00000,-0.52754
0.00000,-0.89916
0.00000,-0.69016
0.00000,-0.28778
0.00000,0.04867
0.32258,0.31457
102.151,0.32624
174.976,0.07841
291.789,0.06354
250.244,-0.55852
323.069,0.33517
487.292,0.49398
499.511,-0.49624
500.000,-0.21482
500.000,0.13243
500.000,0.21965
500.000,0.13271
500.000,0.00854
500.000,-0.07429
500.000,-0.09799
499.511,-0.08010
457.478,-0.15899
373.900,-0.08522
443.304,0.59341
499.511,0.02688
500.000,-0.42165
500.000,-0.19753
470.186,-0.04400
362.170,-0.05669
278.104,0.33879
204.301,0.32281
126.100,0.07487
0.78201,-0.00626
0.37634,-0.15919
0.02444,-0.20131
0.60606,0.10834
146.139,-0.06608
0.03910,-0.87638
0.00000,0.43998
0.50342,0.60396
219.453,0.47303
365.591,-0.32510
408.602,-0.76426
342.620,-0.48130
316.716,0.46426
385.630,0.84286
488.270,0.32407
499.511,-0.50710
500.000,-0.35919
445.259,-0.20998
377.322,0.10904
337.732,0.33586
317.693,0.21403
314.272,-0.00247
313.783,-0.17826
277.615,-0.30260
117.302,-0.43771
0.02933,0.31779
0.00000,0.70428
0.24438,0.17058
140.762,-0.05274
226.295,-0.55983
140.762,-0.91043
0.03421,-0.09574
0.00000,0.99863
0.00000,0.56019
0.00000,0.01380
0.00000,-0.24852
0.00000,-0.26294
175.464,0.33689
396.872,-0.07552
498.045,-0.79296
499.511,-0.54035
499.511,0.31314
499.511,0.63627
499.511,0.48653
500.000,0.17330
500.000,-0.08904
500.000,-0.21115
498.534,-0.21611
398.827,-0.42240
247.312,-0.11578
200.880,0.59907
221.896,0.44247
263.441,-0.09716
262.952,-0.52164
260.508,-0.31026
240.469,-0.06976
174.487,0.03084
152.981,0.38837
252.199,0.57694
317.204,-0.17445
491.691,-0.04363
438.416,-0.98211
495.601,0.19053
475.562,0.12907
441.349,0.24317
428.152,0.32849
419.355,0.13836
418.866,-0.04405
410.557,-0.19081
386.119,-0.21259
351.417,-0.10387
332.845,0.07772
312.317,0.06028
324.047,0.11739
359.726,0.04209
375.855,-0.16318
340.665,-0.25022
285.924,-0.01323
231.672,0.20447
162.268,0.16597
0.91887,0.11053
102.639,0.25456
135.386,-0.06195
100.684,-0.50068
0.18573,-0.35362
0.00000,0.27742
0.00000,0.27569
0.00000,0.05191
0.00000,-0.07038
0.00000,-0.08086
0.00000,-0.04027
0.00000,0.00262
0.00000,0.02653
0.00000,0.03026
0.00000,0.02150
0.00000,0.00897
0.21017,0.05816
149.560,0.27829
244.379,-0.25596
287.390,-0.43257
325.024,-0.08728
364.614,0.18353
406.647,0.23530
339.198,-0.16556
0.37634,-0.52915
0.00000,119.884
0.00000,0.58462
0.72336,-0.10228
261.486,-0.36040
385.142,-0.96392
431.085,-0.77867
461.388,0.01497
499.022,0.55258
499.511,0.46439
497.067,0.36371
427.175,-0.01476
417.400,0.21344
361.681,-0.15787
291.789,-0.20481
0.72825,-0.52400
0.06354,0.53243
0.44966,0.51932
0.77224,-0.24225
105.083,-0.50782
123.167,-0.36698
150.049,-0.02804
156.403,0.09527
140.274,0.15801
118.280,0.22234
123.167,0.26974
165.200,0.16713
129.521,-0.34388
0.68915,-0.22649
0.78690,0.24622
124.145,0.17478
173.998,-0.10572
203.324,-0.26924
204.790,-0.20546
212.121,0.06689
205.279,0.12280
184.262,0.10821
185.728,0.17550
166.178,-0.02039
146.139,-0.04620
154.448,0.04126
130.010,-0.15080
226.784,0.27667
0.14663,-0.97222
0.00000,0.57904
0.00000,0.45583
0.00000,0.01950
0.15640,-0.15592
130.499,0.06529
220.919,-0.30392
308.407,-0.26868
373.412,-0.12758
402.248,0.02111
420.332,0.22710
420.332,0.23759
434.506,0.24170
434.995,0.02805
410.557,-0.13743
421.310,0.01879
452.590,-0.01179
449.169,-0.23378
369.990,-0.32663
274.682,0.03835
153.470,0.20217
0.09286,0.20316
0.00000,0.56200
0.00000,-0.03703
0.00000,-0.41136
0.00000,-0.39219
0.00000,-0.18323
0.00978,0.02684
0.00000,0.13459
0.00000,0.16421
0.00000,0.12411
0.00000,0.06128
0.00000,0.00664
0.00000,-0.02649
0.00000,-0.03784
0.43011,0.08804
126.588,0.05289
201.857,-0.17998
251.711,-0.24573
274.194,-0.11606
269.795,0.05560
258.065,0.21122
246.334,0.22206
0.90909,-0.29390
0.00489,0.30540
0.00000,0.47105
0.00000,-0.09137
0.43988,-0.25647
217.009,-0.01702
273.216,-0.71809
263.441,-0.46620
298.143,0.35313
239.492,0.20328
222.874,0.50998
358.260,0.73016
438.416,-0.27437
360.215,-0.93100
149.071,-0.55787
0.08309,0.62169
0.00000,0.99236
0.14663,0.17950
0.91398,-0.27695
157.869,-0.63188
169.110,-0.63001
174.976,-0.10452
210.166,0.35479
286.413,0.44646
359.238,0.13658
430.108,-0.05281
468.231,-0.18150
496.579,-0.05490
500.000,0.00463
500.000,0.10612
500.000,0.11090
499.511,0.04150
484.360,-0.07026
411.535,-0.21640
324.047,-0.01970
301.075,0.32133
338.221,0.23721
484.848,0.12780
499.511,-0.78682
472.629,-0.47997
449.169,0.14708
447.703,0.45374
464.321,0.35830
449.658,-0.01425
392.473,-0.19138
341.153,-0.00587
305.474,0.09845
296.676,0.08704
285.924,-0.09204
273.216,-0.14932
265.885,-0.08093
251.711,-0.04398
244.868,0.04766
237.537,0.05366
226.784,0.03109
212.121,0.01648
198.925,0.02649
189.638,0.02573
168.622,-0.03812
152.493,0.00302
123.656,-0.03247
0.83089,-0.02594
129.032,0.27927
0.03910,-0.52004
0.00489,0.30349
0.00000,0.16516
0.00000,-0.05118
0.00000,-0.12798
0.47898,0.04058
108.993,-0.03427
0.68426,-0.39609
0.01466,-0.05360
0.00000,0.47223
0.00489,0.25789
0.11730,0.02118
305.963,0.65706
493.157,-0.72792
500.000,-122.988
500.000,-0.11860
499.511,0.59190
500.000,0.65598
498.534,0.36405
403.715,-0.21768
285.435,-0.13737
222.874,0.19384
223.363,0.16804
199.902,-0.30383
0.97752,-0.56051
0.62072,0.07944
0.24438,0.12126
0.18573,0.15959
0.00000,-0.03153
0.00000,0.00487
0.00000,-0.02439
0.00000,-0.01900
0.00000,0.00620
0.00000,0.02620
0.00000,0.03104
0.00000,0.02333
0.00000,0.01038
0.00000,-0.00138
0.01466,-0.00443
113.392,0.30093
284.946,0.05456
323.558,-0.71951
244.379,-0.56503
283.480,0.63773
385.630,0.68073
498.045,0.11175
500.000,-0.57652
499.511,-0.21150
500.000,0.11011
500.000,0.18132
500.000,0.11159
500.000,0.01306
499.511,-0.05406
500.000,-0.06903
500.000,-0.05952
500.000,-0.03201
362.659,-0.39441
0.24927,-0.42975
0.00000,143.639
0.00000,0.55498
0.00000,-0.39672
0.00000,-0.66871
0.00000,-0.47102
0.00000,-0.14173
0.00000,0.10908
0.00000,0.21692
0.00000,0.20672
0.00000,0.13486
0.00000,0.05233
0.00000,-0.01029
0.00000,-0.04292
0.00000,-0.04940
0.00000,-0.03963
0.00000,-0.02372
0.00000,-0.00888
0.00000,0.00130
0.00000,0.00623
0.00000,0.00705
0.00000,0.00550
0.01955,0.00870
0.01955,-0.00628
0.16618,0.03808
0.13196,-0.06425
0.19062,0.00777
0.34702,0.03990
0.49853,-0.00545
154.448,0.22967
0.27859,-0.75429
0.54741,0.41897
0.66960,0.24926
0.75758,0.01666
0.90909,-0.06320
109.971,-0.08133
152.004,-0.00670
226.295,0.03496
264.907,-0.18660
312.805,-0.03894
329.912,-0.04067
302.542,-0.02470
283.480,0.20331
226.295,0.08567
181.329,0.14524
181.818,0.17723
206.256,-0.02989
193.548,-0.34833
149.071,-0.29917
106.061,0.00576
0.83089,0.21061
0.71359,0.16410
0.72825,0.05690
0.85044,-0.03680
0.77224,-0.15974
0.83089,-0.02588
109.482,0.07020
143.206,0.02602
263.441,0.21282
186.706,-0.67137
245.357,0.33997
267.840,0.13443
288.856,0.04384
327.468,0.05537
382.698,0.01598
436.461,-0.08809
450.635,-0.20894
424.731,-0.12756
388.074,0.10758
385.142,0.31027
401.760,0.17545
412.023,-0.09129
413.490,-0.19152
418.866,-0.10763
406.647,-0.08334
350.929,-0.09205
174.487,-0.22169
0.14174,0.33449
0.00000,0.81416
0.00000,0.09491
0.00000,-0.42800
0.02933,-0.46906
0.88954,-0.03402
229.717,0.04633
421.310,0.00737
498.045,-0.48666
500.000,-0.21357
499.511,0.39492
499.511,0.55219
499.511,0.35188
500.000,0.06501
500.000,-0.14396
479.472,-0.27705
379.277,-0.39902
239.003,-0.10556
0.81134,0.18647
0.63539,0.68232
107.527,0.21523
101.173,-0.55134
0.82600,-0.50529
0.56207,-0.17556
117.302,0.36570
213.099,0.24544
326.002,-0.00762
435.484,-0.16296
497.556,-0.24301
500.000,-0.12119
500.000,0.24908
499.022,0.33455
500.000,0.20821
500.000,0.01416
500.000,-0.11249
453.079,-0.28400
349.951,-0.24125
